"QuestionID","Item","IntendedDomain","Predicted_Domain","Confidence","Intended_Domain_Definition","Predicted_Domain_Definition"
18,"How much has your tinnitus interfered with your ability to enjoy peace and quiet?","Relaxation","Examines the impact of tinnitus on relaxation and quiet activities.",0.978038668632507,"Examines the impact of tinnitus on relaxation and quiet activities.","Relaxation"
18,"How much has your tinnitus interfered with your ability to enjoy peace and quiet?","Relaxation","Evaluates problems hearing clearly due to tinnitus.",0.944353580474854,"Examines the impact of tinnitus on relaxation and quiet activities.","Auditory"
18,"How much has your tinnitus interfered with your ability to enjoy peace and quiet?","Relaxation","Measures how much the tinnitus intrudes on consciousness and daily life.",0.90432196855545,"Examines the impact of tinnitus on relaxation and quiet activities.","Intrusive"
18,"How much has your tinnitus interfered with your ability to enjoy peace and quiet?","Relaxation","Measures the effect of tinnitus on overall enjoyment and engagement in life activities.",0.888929784297943,"Examines the impact of tinnitus on relaxation and quiet activities.","Quality of Life"
18,"How much has your tinnitus interfered with your ability to enjoy peace and quiet?","Relaxation","Captures difficulties in concentration and cognitive tasks due to tinnitus.",0.5450119972229,"Examines the impact of tinnitus on relaxation and quiet activities.","Cognitive"
18,"How much has your tinnitus interfered with your ability to enjoy peace and quiet?","Relaxation","Determines how much control the patient feels they have over their tinnitus.",0.284376889467239,"Examines the impact of tinnitus on relaxation and quiet activities.","Sense of Control"
18,"How much has your tinnitus interfered with your ability to enjoy peace and quiet?","Relaxation","Evaluates the emotional distress caused by tinnitus (e.g., anxiety, frustration, depression).",0.0109454365447164,"Examines the impact of tinnitus on relaxation and quiet activities.","Emotional"
19,"How much has your tinnitus interfered with your enjoyment of social activities?","Quality of Life","Measures the effect of tinnitus on overall enjoyment and engagement in life activities.",0.993234217166901,"Measures the effect of tinnitus on overall enjoyment and engagement in life activities.","Quality of Life"
19,"How much has your tinnitus interfered with your enjoyment of social activities?","Quality of Life","Evaluates problems hearing clearly due to tinnitus.",0.916188955307007,"Measures the effect of tinnitus on overall enjoyment and engagement in life activities.","Auditory"
19,"How much has your tinnitus interfered with your enjoyment of social activities?","Quality of Life","Measures how much the tinnitus intrudes on consciousness and daily life.",0.895226716995239,"Measures the effect of tinnitus on overall enjoyment and engagement in life activities.","Intrusive"
19,"How much has your tinnitus interfered with your enjoyment of social activities?","Quality of Life","Captures difficulties in concentration and cognitive tasks due to tinnitus.",0.248845368623734,"Measures the effect of tinnitus on overall enjoyment and engagement in life activities.","Cognitive"
19,"How much has your tinnitus interfered with your enjoyment of social activities?","Quality of Life","Determines how much control the patient feels they have over their tinnitus.",0.208060562610626,"Measures the effect of tinnitus on overall enjoyment and engagement in life activities.","Sense of Control"
19,"How much has your tinnitus interfered with your enjoyment of social activities?","Quality of Life","Examines the impact of tinnitus on relaxation and quiet activities.",0.0335331074893475,"Measures the effect of tinnitus on overall enjoyment and engagement in life activities.","Relaxation"
19,"How much has your tinnitus interfered with your enjoyment of social activities?","Quality of Life","Evaluates the emotional distress caused by tinnitus (e.g., anxiety, frustration, depression).",0.00530338753014803,"Measures the effect of tinnitus on overall enjoyment and engagement in life activities.","Emotional"
19,"How much has your tinnitus interfered with your enjoyment of social activities?","Quality of Life","Assesses the extent to which tinnitus interferes with sleep.",0.00104849576018751,"Measures the effect of tinnitus on overall enjoyment and engagement in life activities.","Sleep"
20,"How much has your tinnitus interfered with your enjoyment of life?","Quality of Life","Measures the effect of tinnitus on overall enjoyment and engagement in life activities.",0.989654183387756,"Measures the effect of tinnitus on overall enjoyment and engagement in life activities.","Quality of Life"
20,"How much has your tinnitus interfered with your enjoyment of life?","Quality of Life","Measures how much the tinnitus intrudes on consciousness and daily life.",0.969711124897003,"Measures the effect of tinnitus on overall enjoyment and engagement in life activities.","Intrusive"
20,"How much has your tinnitus interfered with your enjoyment of life?","Quality of Life","Evaluates problems hearing clearly due to tinnitus.",0.848031997680664,"Measures the effect of tinnitus on overall enjoyment and engagement in life activities.","Auditory"
20,"How much has your tinnitus interfered with your enjoyment of life?","Quality of Life","Examines the impact of tinnitus on relaxation and quiet activities.",0.708912253379822,"Measures the effect of tinnitus on overall enjoyment and engagement in life activities.","Relaxation"
20,"How much has your tinnitus interfered with your enjoyment of life?","Quality of Life","Captures difficulties in concentration and cognitive tasks due to tinnitus.",0.445314645767212,"Measures the effect of tinnitus on overall enjoyment and engagement in life activities.","Cognitive"
20,"How much has your tinnitus interfered with your enjoyment of life?","Quality of Life","Determines how much control the patient feels they have over their tinnitus.",0.168357878923416,"Measures the effect of tinnitus on overall enjoyment and engagement in life activities.","Sense of Control"
20,"How much has your tinnitus interfered with your enjoyment of life?","Quality of Life","Evaluates the emotional distress caused by tinnitus (e.g., anxiety, frustration, depression).",0.084675520658493,"Measures the effect of tinnitus on overall enjoyment and engagement in life activities.","Emotional"
20,"How much has your tinnitus interfered with your enjoyment of life?","Quality of Life","Assesses the extent to which tinnitus interferes with sleep.",0.0036407106090337,"Measures the effect of tinnitus on overall enjoyment and engagement in life activities.","Sleep"
21,"How much has your tinnitus interfered with your relationships with family, friends, and other people?","Quality of Life","Measures how much the tinnitus intrudes on consciousness and daily life.",0.947340488433838,"Measures the effect of tinnitus on overall enjoyment and engagement in life activities.","Intrusive"
21,"How much has your tinnitus interfered with your relationships with family, friends, and other people?","Quality of Life","Measures the effect of tinnitus on overall enjoyment and engagement in life activities.",0.913181722164154,"Measures the effect of tinnitus on overall enjoyment and engagement in life activities.","Quality of Life"
21,"How much has your tinnitus interfered with your relationships with family, friends, and other people?","Quality of Life","Evaluates problems hearing clearly due to tinnitus.",0.803386151790619,"Measures the effect of tinnitus on overall enjoyment and engagement in life activities.","Auditory"
21,"How much has your tinnitus interfered with your relationships with family, friends, and other people?","Quality of Life","Evaluates the emotional distress caused by tinnitus (e.g., anxiety, frustration, depression).",0.313622117042542,"Measures the effect of tinnitus on overall enjoyment and engagement in life activities.","Emotional"
21,"How much has your tinnitus interfered with your relationships with family, friends, and other people?","Quality of Life","Determines how much control the patient feels they have over their tinnitus.",0.0525045357644558,"Measures the effect of tinnitus on overall enjoyment and engagement in life activities.","Sense of Control"
21,"How much has your tinnitus interfered with your relationships with family, friends, and other people?","Quality of Life","Captures difficulties in concentration and cognitive tasks due to tinnitus.",0.0294150020927191,"Measures the effect of tinnitus on overall enjoyment and engagement in life activities.","Cognitive"
21,"How much has your tinnitus interfered with your relationships with family, friends, and other people?","Quality of Life","Examines the impact of tinnitus on relaxation and quiet activities.",0.0140455784276128,"Measures the effect of tinnitus on overall enjoyment and engagement in life activities.","Relaxation"
21,"How much has your tinnitus interfered with your relationships with family, friends, and other people?","Quality of Life","Assesses the extent to which tinnitus interferes with sleep.",0.0011060688411817,"Measures the effect of tinnitus on overall enjoyment and engagement in life activities.","Sleep"
22,"How often did your tinnitus cause you difficulty performing your work or other tasks, such as home maintenance, schoolwork, or caring for children or others?","Quality of Life","Measures how much the tinnitus intrudes on consciousness and daily life.",0.99214893579483,"Measures the effect of tinnitus on overall enjoyment and engagement in life activities.","Intrusive"
22,"How often did your tinnitus cause you difficulty performing your work or other tasks, such as home maintenance, schoolwork, or caring for children or others?","Quality of Life","Captures difficulties in concentration and cognitive tasks due to tinnitus.",0.908219516277313,"Measures the effect of tinnitus on overall enjoyment and engagement in life activities.","Cognitive"
22,"How often did your tinnitus cause you difficulty performing your work or other tasks, such as home maintenance, schoolwork, or caring for children or others?","Quality of Life","Evaluates problems hearing clearly due to tinnitus.",0.887399733066559,"Measures the effect of tinnitus on overall enjoyment and engagement in life activities.","Auditory"
22,"How often did your tinnitus cause you difficulty performing your work or other tasks, such as home maintenance, schoolwork, or caring for children or others?","Quality of Life","Measures the effect of tinnitus on overall enjoyment and engagement in life activities.",0.258074164390564,"Measures the effect of tinnitus on overall enjoyment and engagement in life activities.","Quality of Life"
22,"How often did your tinnitus cause you difficulty performing your work or other tasks, such as home maintenance, schoolwork, or caring for children or others?","Quality of Life","Determines how much control the patient feels they have over their tinnitus.",0.0720354840159416,"Measures the effect of tinnitus on overall enjoyment and engagement in life activities.","Sense of Control"
22,"How often did your tinnitus cause you difficulty performing your work or other tasks, such as home maintenance, schoolwork, or caring for children or others?","Quality of Life","Evaluates the emotional distress caused by tinnitus (e.g., anxiety, frustration, depression).",0.00808336306363344,"Measures the effect of tinnitus on overall enjoyment and engagement in life activities.","Emotional"
22,"How often did your tinnitus cause you difficulty performing your work or other tasks, such as home maintenance, schoolwork, or caring for children or others?","Quality of Life","Examines the impact of tinnitus on relaxation and quiet activities.",0.00560591882094741,"Measures the effect of tinnitus on overall enjoyment and engagement in life activities.","Relaxation"
22,"How often did your tinnitus cause you difficulty performing your work or other tasks, such as home maintenance, schoolwork, or caring for children or others?","Quality of Life","Assesses the extent to which tinnitus interferes with sleep.",0.00298180594108999,"Measures the effect of tinnitus on overall enjoyment and engagement in life activities.","Sleep"
23,"How anxious or worried has your tinnitus made you feel?","Emotional","Measures how much the tinnitus intrudes on consciousness and daily life.",0.888934850692749,"Evaluates the emotional distress caused by tinnitus (e.g., anxiety, frustration, depression).","Intrusive"
23,"How anxious or worried has your tinnitus made you feel?","Emotional","Evaluates the emotional distress caused by tinnitus (e.g., anxiety, frustration, depression).",0.529102444648743,"Evaluates the emotional distress caused by tinnitus (e.g., anxiety, frustration, depression).","Emotional"
23,"How anxious or worried has your tinnitus made you feel?","Emotional","Determines how much control the patient feels they have over their tinnitus.",0.348546832799911,"Evaluates the emotional distress caused by tinnitus (e.g., anxiety, frustration, depression).","Sense of Control"
23,"How anxious or worried has your tinnitus made you feel?","Emotional","Evaluates problems hearing clearly due to tinnitus.",0.297651559114456,"Evaluates the emotional distress caused by tinnitus (e.g., anxiety, frustration, depression).","Auditory"
23,"How anxious or worried has your tinnitus made you feel?","Emotional","Captures difficulties in concentration and cognitive tasks due to tinnitus.",0.0805340707302094,"Evaluates the emotional distress caused by tinnitus (e.g., anxiety, frustration, depression).","Cognitive"
23,"How anxious or worried has your tinnitus made you feel?","Emotional","Examines the impact of tinnitus on relaxation and quiet activities.",0.0605016276240349,"Evaluates the emotional distress caused by tinnitus (e.g., anxiety, frustration, depression).","Relaxation"
23,"How anxious or worried has your tinnitus made you feel?","Emotional","Measures the effect of tinnitus on overall enjoyment and engagement in life activities.",0.0214410778135061,"Evaluates the emotional distress caused by tinnitus (e.g., anxiety, frustration, depression).","Quality of Life"
23,"How anxious or worried has your tinnitus made you feel?","Emotional","Assesses the extent to which tinnitus interferes with sleep.",0.0167663283646107,"Evaluates the emotional distress caused by tinnitus (e.g., anxiety, frustration, depression).","Sleep"
24,"How bothered or upset have you been because of your tinnitus?","Emotional","Measures how much the tinnitus intrudes on consciousness and daily life.",0.929156839847565,"Evaluates the emotional distress caused by tinnitus (e.g., anxiety, frustration, depression).","Intrusive"
24,"How bothered or upset have you been because of your tinnitus?","Emotional","Evaluates problems hearing clearly due to tinnitus.",0.768459796905518,"Evaluates the emotional distress caused by tinnitus (e.g., anxiety, frustration, depression).","Auditory"
24,"How bothered or upset have you been because of your tinnitus?","Emotional","Evaluates the emotional distress caused by tinnitus (e.g., anxiety, frustration, depression).",0.745833575725555,"Evaluates the emotional distress caused by tinnitus (e.g., anxiety, frustration, depression).","Emotional"
24,"How bothered or upset have you been because of your tinnitus?","Emotional","Measures the effect of tinnitus on overall enjoyment and engagement in life activities.",0.383409768342972,"Evaluates the emotional distress caused by tinnitus (e.g., anxiety, frustration, depression).","Quality of Life"
24,"How bothered or upset have you been because of your tinnitus?","Emotional","Determines how much control the patient feels they have over their tinnitus.",0.198598057031631,"Evaluates the emotional distress caused by tinnitus (e.g., anxiety, frustration, depression).","Sense of Control"
24,"How bothered or upset have you been because of your tinnitus?","Emotional","Examines the impact of tinnitus on relaxation and quiet activities.",0.191909670829773,"Evaluates the emotional distress caused by tinnitus (e.g., anxiety, frustration, depression).","Relaxation"
24,"How bothered or upset have you been because of your tinnitus?","Emotional","Captures difficulties in concentration and cognitive tasks due to tinnitus.",0.0884739309549332,"Evaluates the emotional distress caused by tinnitus (e.g., anxiety, frustration, depression).","Cognitive"
24,"How bothered or upset have you been because of your tinnitus?","Emotional","Assesses the extent to which tinnitus interferes with sleep.",0.0465592332184315,"Evaluates the emotional distress caused by tinnitus (e.g., anxiety, frustration, depression).","Sleep"
25,"How depressed were you because of your tinnitus?","Emotional","Evaluates the emotional distress caused by tinnitus (e.g., anxiety, frustration, depression).",0.962756156921387,"Evaluates the emotional distress caused by tinnitus (e.g., anxiety, frustration, depression).","Emotional"
25,"How depressed were you because of your tinnitus?","Emotional","Measures the effect of tinnitus on overall enjoyment and engagement in life activities.",0.956333577632904,"Evaluates the emotional distress caused by tinnitus (e.g., anxiety, frustration, depression).","Quality of Life"
25,"How depressed were you because of your tinnitus?","Emotional","Measures how much the tinnitus intrudes on consciousness and daily life.",0.954502701759338,"Evaluates the emotional distress caused by tinnitus (e.g., anxiety, frustration, depression).","Intrusive"
25,"How depressed were you because of your tinnitus?","Emotional","Evaluates problems hearing clearly due to tinnitus.",0.678966522216797,"Evaluates the emotional distress caused by tinnitus (e.g., anxiety, frustration, depression).","Auditory"
25,"How depressed were you because of your tinnitus?","Emotional","Examines the impact of tinnitus on relaxation and quiet activities.",0.461135566234589,"Evaluates the emotional distress caused by tinnitus (e.g., anxiety, frustration, depression).","Relaxation"
25,"How depressed were you because of your tinnitus?","Emotional","Determines how much control the patient feels they have over their tinnitus.",0.417498618364334,"Evaluates the emotional distress caused by tinnitus (e.g., anxiety, frustration, depression).","Sense of Control"
25,"How depressed were you because of your tinnitus?","Emotional","Captures difficulties in concentration and cognitive tasks due to tinnitus.",0.298948496580124,"Evaluates the emotional distress caused by tinnitus (e.g., anxiety, frustration, depression).","Cognitive"
25,"How depressed were you because of your tinnitus?","Emotional","Assesses the extent to which tinnitus interferes with sleep.",0.128597885370255,"Evaluates the emotional distress caused by tinnitus (e.g., anxiety, frustration, depression).","Sleep"
